Img_src,Title,Text
http://www.fashiongio.com/PEG/15477980588458.jpg,‘2019년 퀀텀 점프’ 향한 전략적 리뉴얼 단행,"㈜신원(대표:박정주)의 남성복 ‘지이크’와 ‘파렌하이트’가 지난 17일 성수동에 위치한 PIER59 스튜디오에서 ‘SIEG & FAHRENHEIT RENEWAL SHOW 2019’를 성황리에 진행했다.신원은 계속되는 불황과 패션 브랜드 철수를 변화와 혁신을 위한 역습의 기회로 삼고 위축된 패션 시장 상황에서도 보다 공격적인 영업 행보를 이어나가기 위한 전략적 브랜드 리뉴얼을 단행했다고 밝혔다.'지이크 파렌하이트'는 '지이크'의 유통 이원화 정책으로 론칭된 브랜드로, 지이크는 백화점 유통을, 지이크 파렌하이트는 가두상권 위주의 유통을 전개해 왔다. 하지만 이번 리뉴얼을 기점으로 '지이크'와 '지이크 파렌하이트' 두 브랜드는 완벽한 별도의 브랜드로 구분되어 독자노선을 걸으며 경쟁하게 될 예정이다. 이는 타 브랜드와의 당연한 경쟁을 넘어서 자사 브랜드 간의 무한 경쟁을 통해 IMF 이상의 경기 불황을 정면으로 맞서는 공격적인 브랜드 운영으로 ‘퀀텀 점프’하기 위한 방침이다.지이크 파렌하이트는 브랜드 론칭 이후 12년 만에 지이크를 브랜드 네임에서 빼고 ‘파렌하이트’로 새롭게 태어날 계획이다.(지이크 론칭 1995년 / 지이크 파렌하이트 론칭 2008년) 앞으로 두 브랜드는 백화점, 아울렛, 몰, 가두상권을 넘나들며 치열한 선의의 경쟁을 통해 발전해 나갈 것이라고 밝혔다.지이크는 한국을 대표하는 남성복 캐릭터 조닝의 1위 브랜드로써 확고히 자리매김해 나갈 것이며 남성 캐릭터 조닝에서 대체 불가한 헤리티지 브랜드로 발전해 나가겠다는 포부를 밝혔다. ‘지이크(SIEG)’는 독일어로 승리를 의미하며, 론칭 초기부터 강조해왔던 독일 오리진을 브랜드 리뉴얼 행사를 기점으로 브랜드 전면에 내세우며 ‘GERMAN PERFECTION’이라는 모토를 바탕으로 독일인들의 타협하지 않는 완벽함, 신뢰성을 제품의 퀄리티와 소재, 디자인을 통해 표현하며 한 차원 진화된 브랜드로 나아갈 계획이다..파렌하이트는 지이크와의 유통망 이원화 전략으로 인해 브랜드 볼륨화의 한계에 갇혀있었지만, 앞으로 모든 유통망에 입점하면서 매출 규모와 브랜드 인지도를 크게 확장할 예정이다. 이를 통해 파렌하이트는 2023년 매출 1,000억 원을 목표로 브랜드의 모든 역량을 집중해 볼륨 브랜드로 성장하겠다는 중장기 목표를 수립했다.이번 리뉴얼 행사에서는 ‘베를린, 그 자체’라는 의미의 ‘DAS BERLIN’을 주제로 지이크와 파렌하이트의 독일 감성을 공고히 하는 다양한 전시행사는 물론, 2019년 리뉴얼된 브랜드의 디자인 변화를 엿볼 수 있는 런웨이 행사로 알차게 채워졌다. 유통 바이어와 전국 가두점 사장님 및 본사 임직원 등 약 400여명과 함께 파렌하이트 전속 모델인 배우 장기용과 정진운, 류수영, 이태성, 이재윤 등의 셀럽이 방문해 자리를 빛냈다.지이크는 이번 리뉴얼을 통해 새롭고 신선한 콘셉트로 중무장했다. 독일 디자이너 ‘디터 람스’의 디자인 철학 ‘LESS IS MORE’를 재해석 해 현대적이고 세련된 독일의 디자인 감성을 담아 간결하고 예술적인 모티브를 선보였다. 이와 맞물려, 기존 최대 강점으로 인정받고 있는 정장 군 외에도 캐주얼 아이템을 한 차원 고급스럽게 끌어올리고, 다른 브랜드에서 찾아 볼 수 없는 독일의 철학과 가치를 느낄 수 있는 유니크한 디자인을 선보이는데 집중할 예정이다.추가로, 지이크는 독일의 ‘BAUHAUS’에서 영감을 받은 산업 디자이너 제품을 활용한 매장 인테리어 리뉴얼을 진행한다. 동시에 기존의 검정색 로고를 독일 국기 컬러를 적용한 버전으로 업그레이드 하여 모던하고 캐주얼한 감성을 표현할 예정이라고 밝혔다.파렌하이트는 리뉴얼 쇼를 통해 도시인의 라이프 스타일에 걸맞은 ‘시티 스포츠 캐주얼’을 선보였다. 이를 통해 기존 수트에 강점을 가지고 있던 브랜드의 이미지를 쇄신하고 캐주얼한 감성 브랜드로 나아갈 계획이다.파렌하이트가 런웨이를 통해 선보인 ‘시티 스포츠 캐주얼’은 스포츠로부터 영감을 받아 기존 수트의 무거움은 덜어내고 편안함과 부드러움을 강조한 새로운 ‘파렌하이트’의 핵심 콘셉트로, 도시에서 필요한 기능성과 실용성에 초점을 맞춰 소재는 물론 테크니컬한 디테일을 부각시켜나갈 예정이다.이와 함께 브랜드 리뉴얼 행사를 기점으로 ‘파렌하이트’의 독립적인 브랜드 정체성을 확고히 해 나가기 위해 새로워진 BI를 공개했다. 브랜드의 상징인 화씨(℉)를 직접적으로 보여줄 수 있는 온도계의 형태를 미니멀 감성으로 표현한 새로운 형태의 BI로, 새로워진 파렌하이트의 느낌을 고스란히 담아냈다.또, 기존 시크하고 차가운 메탈릭한 느낌이었던 매장 인테리어를 따뜻하고 캐주얼한 느낌으로 탈바꿈 해 나갈 계획이다. 매장에 ‘Enjoy city life’라는 콘셉트를 적용해 매장 자체를 보고, 즐기는 것은 물론, 자기다움을 찾을 수 있는 공간으로의 변화를 시도한다.㈜신원의 남성복 총괄 본부장인 김용찬 상무는 “이번 ‘RENEWAL SHOW 2019’를 통해 두 브랜드의 새로운 유통 전략은 물론 새로운 감성으로 무장한 지이크와 파렌하이트를 선보이게 되어 기쁘다”라며 “새롭게 부여한 디자인 감성에 부합하는 마케팅은 물론 다양한 콜라보레이션을 통해 2019년을 변화의 원년으로 삼고, 고객들에게 더 사랑 받는 NO.1 브랜드로 자리매김하겠다”고 전했다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15476889820169.jpg,"코트VS다운 점퍼, 까르뜨블랑슈 남자 겨울 아우터 스타일 제안","매서운 추위가 지속되는 겨울. 코트와 함께 보온성이 높은 다운 점퍼를 찾는 남성들이 늘어나고 있다. 최근 패션에 관심 있는 남자들 사이에 급 부상하고 있는 다운 점퍼는 내구성은 물론 스타일까지 겸비한 아이템이다. 이에 보온성은 물론 스타일까지 살릴 수 있는 겨울 아우터을 소개한다. 평소 캐주얼 비즈니스룩을 선호하는 오피스맨이라면 기본 디자인의 구스다운 코트를 추천한다. 심플한 맥코트 디자인에 실용성을 더한 까르뜨블랑슈의 까방 코트는 심플하면서도 멋스러운 스타일을 연출할 수 있다. 뿐만 아니라 탈부착이 용이한 베스트 라이너를 활용한다면 보온성을 갖춘 레이어드 스타일링을 완성할 수 있다. 라쿤 퍼(FUR) 디테일이 포인트인 구스 다운 점퍼는 캐주얼한 스타일을 즐기는 남자들에게 제격이다. 엉덩이를 덮는 긴 기장에 후드 퍼(FUR)가 돋보이는 까르뜨블랑슈의 롱 구스 다운은 감각적이면서도 스타일리시하다. 특히 클래식한 디자인에 빈티지한 느낌을 더해 트렌디한 감각을 더해준다. 여자친구와의 로맨틱한 데이트를 즐길 땐 컬러를 더한 구스 다운 점퍼를 선택해보자. 내추럴함과 스포티함이 동시에 느껴지는 까르뜨블랑슈의 라쿤 퍼 다운 점퍼는 액티브한 스타일링에 안성맞춤이다. 또 분위기 있는 버건디 컬러로 모던한 분위기를 뽐낼 수 있어 데일리 아우터로도 손색없다. 까르뜨블랑슈 관계자는 “매서운 칼바람이 계속되면서 코트, 다운점퍼가 겨울철 메인 아이템으로 각강받고 있다”라며 “까르뜨블랑슈의 겨울 아우터로 비즈니스웨어와 믹스매치할 수 있는 감각적인 스타일을 연출해보길 바란다”고 전했다. 								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15476150845170.jpg,"“신이 주신 수트핏” ••• 지수, 밀라노에서도 통하는 매력","지수의 매력지수가 밀라노에서 정점을 찍었다.배우 지수가 14일(이탈리아 기준)에 열린 ‘펜디 2019 가을/겨울 남성 컬렉션 쇼’에 참석했다.포멀한 수트 룩에서 살짝 벗어나 여유로운 매력을 살린 지수는 이너로 시어 셔츠를 매치하고, 양말 위에 샌들을 신는 믹스매치로 자신만의 개성 넘치는 프런트로 패션을 선보였다. 186cm의 큰 키로 모델 같은 핏을 자랑하며 누가 모델인지 착각할 정도였다는 후문. 지수가 착용한 재킷과 팬츠는 펜디 2019 S/S 컬렉션 피스로 전면에 펀칭 디테일이 세련된 느낌을 자아내며 지수의 시크한 분위기와 자연스럽게 어우러지고 있다.한편, 지수는 현재 넷플릭스 오리지널 시리즈 <첫사랑은 처음이라서>(가제)를 촬영 중이며, 2019년 상반기 공개 예정이다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15476085946625.jpg,"에르메네질도 제냐 XXX, 2019 겨울 컬렉션 공개","밀라노의 랜드마크 중앙역에서 에르메네질도 제냐 2019 겨울 컬렉션의 캣워크가 펼쳐졌다.백여 년 동안 사회 각계 각층의 다양한 피부색의 사람들이 모여 에너지가 넘치는 중앙역에서 열린 패션쇼는 우리의 삶을 반영한 듯 넒은 공간을 가로 지르며 복잡하게 얽히는 런웨이 동선을 연출했다. 한국인 모델을 오프닝으로 이민석, 수민, 황준영, 김태민 등이 무대에 올랐으며, 전례 없는 다양한 국적과 피부색의 모델 구성으로 전세계 언론의 주목을 받았다.‘융합’과 ‘가공’, 이것이 이번 시즌 원단에 관한 두 가지 키워드다. #UseTheExisting이라는 슬로건 아래 이번 컬렉션 소재의 대부분을 제냐 원단 사업부에서 기존에 보유한 천을 특수 가공 생산하여 단 하나뿐인 울, 캐시미어, 나일론을 사용했다. 컬러는 화이트, 펠트, 그레이, 블랙, 네이비, 카키, 그린을 주로 사용하고 담황색 쿼츠 컬러로 포인트를 주어 컬렉션에 녹였다.   전체적인 실루엣은 각각의 개성을 내세우면서 무심하게 풀어냈다. 패션쇼의 슬로건과 대도시의 느낌을 시각적으로 표현하기 위해 과감한 프린트와 자카드 패턴을 사용했다. 룩은 빠르고 복합적으로 연결된 동시대 일상에 맞추어 한층 포멀하게 선보였다. 자켓에 아우터웨어 주머니를 더하고, 셔츠는 박시한 자켓으로 활용, 블루종에 스포츠 카라 장식을 더하는 등 실용성을 강조했다. 퀼티드 다운 자켓에는 테일러링 아틀리에에서 디자인 과정을 거쳐 고급스러운 디테일을 완성했다.액세서리는 다채로운 슈즈로 스타일링을 완성했다. 두꺼운 솔의 지퍼 부츠, 여러 소재를 활용한 스니커즈 등을 선보였다. 특히, 1월부터 새롭게 선보인 ‘체사레(CESARE)’ 스니커즈를 고객의 취향대로 커스터마이즈 할 수 있는 ‘마이 체사레(MY CESARE)’ 스니커즈 런칭 소식을 함께 전했다. 기능성을 강조한 이번 시즌 컨셉에 따라, 가방 또한 내부 공간이 넓고 기하학적이며, 모듈 형식으로 여러가지 기능을 추가했다.제냐의 아티스틱 디렉터 ‘알레산드로 사르토리(Alessandro Sartori)’는 이번 컬렉션에 대해 “전세계의 경계가 좁아지고 있다. 개방적인 생각과 다양성의 인정을 강조하고 싶었고, 원단 제작 단계에서부터 시작해 이렇게 뜻 깊은 장소에서 패션 쇼를 선보이기까지 모든 창의적인 과정을 통해 디자이너로서의 중요한 책임감을 표현했다. 세대를 어우르는 전세계의 고객을 위한 테일러링에 대한 비전이 더욱 확고해졌다.” 라고 전했다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15476074408528.jpg,"웰메이드, MBC 일일 드라마 ‘용왕님 보우하사’ 제작지원","패션기업 세정(대표 박순호)에서 전개하는 라이프스타일 패션 전문점 웰메이드(WELLMADE)가 MBC 새 일일드라마 ‘용왕님 보우하사’(극본 최연걸, 연출 최은경)를 제작지원 한다고 밝혔다.지난 1월 14일(월) 첫 방송을 시작한 MBC 일일극 ‘용왕님 보우하사’는 세상 만물의 수천 가지 색을 읽어내는 ‘절대 시각’을 가진 여자 심청이(이소연 분)가 세상을 흑백으로만 보는 피아니스트 마풍도(재희 분)를 만나 사랑과 인생의 아름다움을 나누고, 잃어버린 아버지의 비밀을 찾아내는 현대판 심청이의 이야기를 그린 드라마다. 이소연과 재희, 조안, 김형민 등 신선한 조합의 주연 배우뿐 아니라 많은 작품에서 명품 연기를 보여준 오미연, 금보라, 안내상, 박정학 등 탄탄한 조연 배우 라인업으로 기대를 모으고 있다.웰메이드는 주요 출연진의 의상 협찬을 비롯 촬영 장소를 제공하는 등 다양한 방법으로 등장한다. 극의 흐름 속 웰메이드 매장과 인기 제품의 자연스러운 노출을 통해 브랜드 인지도를 확대할 계획이다.웰메이드 관계자는 “드라마 ‘용왕님 보우하사’는 색(色)다른 소재와 다채로운 이야기로 사람에 대한 이해와 가족의 의미를 되돌아볼 수 있어 누구나 공감할 수 있는 작품”이라며, “이번 드라마 제작지원이 웰메이드의 주요 고객층에게 보다 친근한 브랜드로 다가가는 계기가 되길 기대한다”고 전했다.한편, MBC 일일 드라마 ‘용왕님 보우하사’는 14일(월) 첫 방송부터 일주일간 특별 편성으로 오후 7시 10분에 방송되며, 오는 21일(월)부터는 오후 7시 15분에 방송된다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15476065037119.jpg,‘남자의 멋’ 겨울 비즈니스 캐주얼룩 연출법! 포인트는 단연 ‘코트’," 멋을 아는 비즈니스맨들은 한파에도 스타일을 포기할 수 없다. 이때 깔끔한 코트 아우터를 적절하게 잘 활용하면 따뜻하면서도 스타일리시한 겨울 비즈니스 캐주얼룩을 연출할 수 있다. 이에 ㈜신원의 남성복(대표이사 박정주) 지이크 파렌하이트에서 코트를 활용한 비즈니스 캐주얼룩 연출법을 소개한다.도시적인 시크함! ‘그레이 코트’로 완성도시적인 시크함을 연출하고 싶은 남성들은 베이직한 디자인의 코트를 선택해보자. 톤 다운된 그레이 컬러의 지이크 파렌하이트 캐시미어 코트는 댄디하면서도 세련된 느낌을 연출해준다. 특히 군더더기 없는 깔끔한 디자인에 톤 다운된 컬러로 제작돼 전체적인 스타일에 차분한 무게감을 더해준다.그레이 코트를 선택했다면 같은 톤의 밝은 그레이 수트로 포멀한 스타일을 연출해보는 건 어떨까. 보카시 그레이 멜란지 원단이 사용된 수트 재킷과 슬랙스, 블랙 터틀넥 니트는 도회적이면서 고급스러운 느낌을 가져다준다. 마지막으로 클래식한 플레인 토 구두로 마무리하면 도시적인 느낌의 비즈니스룩이 완성된다.비즈니스 캐주얼룩의 포인트! ‘체크 코트’캐주얼한 비즈니스룩을 선호한다면 체크 패턴 코트만 한 아이템이 없다. 그레이 컬러 바디와 타탄체크 패턴이 매력적인 지이크 파렌하이트 체크 코트는 훈훈한 남성미를 고조시킨다. 또 전체를 아우르는 패턴 디자인이 감각적이면서 스포티한 분위기를 어필해 코트 하나만으로도 스타일리시한 느낌을 높여준다.화려한 체크 코트를 선택했다면 무난한 아이템들을 함께해 코트를 더욱 돋보이게 하는 것이 좋다. 버건디 니트와 블랙 팬츠, 경량 패딩 베스트는 엑티브 하면서 캐주얼한 이미지를 배가시킨다. 여기에 모던한 스니커즈를 더하면 체크 코트를 활용한 비즈니스 캐주얼룩을 연출할 수 있다.지이크 파렌하이트 관계자는 “겨울철 코트는 비즈니스 캐주얼룩에 빼놓을 수 없는 필수 아이템이다”며 “코트 디자인에 따라 캐주얼, 클래식, 포멀 등 다양한 분위기를 연출할 수 있어 자신에 맞는 코트를 선택해 스타일링 하는 것이 좋다”고 전했다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15474441794164.jpg,"닥스, 2019 가을겨울 125주년 밀라노 패션쇼 진행","생활문화기업 LF(대표 오규식)가 국내 전개하는 영국 클래식 패션 브랜드 닥스(DAKS)가 1월 13일(현지시각) 밀라노 패션위크에서 브랜드 탄생 125주년을 기념하는 2019 가을/겨울 남녀 통합 컬렉션 패션쇼를 진행했다. 닥스는 탄생 125주년이 되는 2019년을 맞아 오랜 시간 지켜온 브랜드의 정체성을 집약한 컬렉션을 선보였다. 이번 컬렉션을 관통하는 테마는 ‘영국 문학’으로 영국에서 가장 영향력 있는 작가들의 작품에서 영감받은 컬렉션을 통해 세월에 변치 않는 아름다움을 표현하고자 했다. 닥스는 영국 문학 속 자연환경과 고풍스러운 교외 저택을 모티브로 클래식한 미학을 완성하는데 집중했다. 인위적으로 왜곡하지 않고 자연스러운 실루엣을 그대로 반영했으며, 가을에서 겨울로 넘어가는 미묘한 계절의 변화 속 보여지는 색감을 다채롭게 담아냈다. 평화로운 분위기를 연상시키는 올리브 그린, 브라운 등의 색상을 컬렉션 전반에 걸쳐 주요하게 사용했으며, 입체감을 살린 체크와 핀스트라이프, 헤링본, 아가일 패턴은 물론 화려한 꽃무늬까지 등장시켜 관객들의 눈을 사로잡았다. 이와 함께 닥스는 브랜드의 125주년 역사를 기념해 이전에 볼 수 없던 체크패턴을 새롭게 탄생시켜 브랜드의 정통성과 가치를 혁신적으로 계승했다. 이색적인 색상으로 조합된 125주년 체크패턴은 아우터, 셔츠, 니트 등 다양한 제품군에 적용되어 컬렉션 전체에 신선함을 더했다. 소재에 있어서는 가벼운 실크부터 조직감이 돋보이는 울 원단까지 다양한 무게감으로 소재의 활용 범위가 넓어졌다. 부드러운 메리노, 캐시미어, 특수 모헤어 등 최고급 천연소재가 중점적으로 사용된 니트는 이번 컬렉션에서 영국 감성을 완성시키는 핵심 아이템으로 활약했다. 2019 가을/겨울 컬렉션은 남성복과 여성복의 통합 패션쇼를 진행하는 세 번째 시즌으로 중심 테마부터 색상, 소재, 패턴, 핏, 실루엣 등에 이르기까지 공통적인 디자인 요소를 적용해 긴밀한 시너지 효과를 추구했다. 의상뿐 아니라 독특한 가죽을 활용한 가방을 남녀 컬렉션 동시에 선보여 액세서리의 조화를 구현하는 등 통합 컬렉션의 완성도를 한층 높였다.한편, 1894년 런던에서 탄생한 닥스는 영국의 클래식한 감성을 대표하는 브랜드로서 전통과 현대적인 감각이 이상적으로 조화를 이루는 스타일을 선보이며 120년이 넘도록 세계 각국에서 사랑받고 있다. 국내에서는 LF가 1982년부터 라이선스 형태로 전개하고 있다.  								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15474405813382.jpg,"비욘드클로젯, 이탈리아 피렌체에서 19FW 컬렉션 공개","고태용 디자이너의 비욘드클로젯(Beyond Closet)이 지난 9일(현지 시간) 이탈리아 피렌체에서 진행된 피티워모(Pitti Uomo)를 통해 2019 가을 겨울 컬렉션을 공개했다.올해로 95회를 맞이하는 피티워모는 매 시즌 1000여 개 브랜드가 참여하는 세계 최대의 남성복 박람회다. 고태용 디자이너는 피티워모 측의 선정을 받아 93회에 이어 두 번째로 피티워모에서 런웨이를 펼치게 됐다. 피티워모의 주최사, 피티 미나지네의 CEO 라파엘로 나폴레오네는 “우리는 지난 수 시즌 동안 세계에서 가장 역동적이고, 유행에 한발 앞선 국가로 꼽히는 한국에서 새롭고 참신한 창의력을 찾고자 주목해왔다”고 K-패션에 대한 관심을 표했다. 고태용 디자이너는 K-패션의 대표 디자이너로서 피티워모의 선택을 받게 된 데 대해 “매우 영광스럽게 생각한다”고 소감을 전했다.비욘드클로젯의 이번 컬렉션은 고태용 디자이너의 새로운 레이블 ‘네이비(NAVY)’를 테마로 하여, 이 레이블의 프리뷰 형태로 진행됐다. 고태용 디자이너는 네이비 컬러가 오랜 시간에 걸쳐 가장 베이직하고 클래식한 컬러로 사용되어왔다는 점에서 영감을 받아 이번 컬렉션에서 비욘드클로젯의 변치 않는 오리지널리티, 아메리칸 프레피 컬처에 집중하고 경의를 표하고자 했다. 그는 또, 네이비의 각 철자를 활용하여 이 단어에 ‘소중한 나날들로 이루어진 새로운 아카이브(New Archive from Valuable Years)’라는 새로운 의미를 부여하고, 그의 최고의 순간들을 회고했다. 고태용 디자이너는 어린 시절 즐겨 입었던 베이직하고 클래식한 아이템들을 돌아보고, 여기에 비욘드클로젯 특유의 모던 감성을 더해 재해석했다.이번 컬렉션에서는 클래식한 디자인에 위트 있는 디테일이 더해진 착장이 주를 이뤘다. 고태용 디자이너는 베이직한 실루엣의 코트에 퍼 후드를 더하기도 하고 패딩 베스트에 독특한 패치워크를 적용하기도 하면서 감각적인 스타일의 아이템들을 완성했다. 트렌디한 패턴 매치 및 컬러 선택으로 완성한 비욘드클로젯의 컬렉션은 현장에서 수많은 해외 언론 및 바이어들의 호평을 받았다.고태용 디자이너는 “피티워모에서 성공적으로 쇼를 마무리하게 되어 기쁘다”며 “빠르게 변화하고 있는 패션업계에서, 클래식이라는 영원한 가치를 기반으로 비욘드클로젯이 한국을 넘어 세계적으로 사랑을 받는 브랜드가 될 수 있도록 최선을 다해 노력하겠다”고 전했다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15468436513050.jpg,"까르뜨블랑슈, 트렌디한 겨울 남자의 필수템 ‘아우터’ 스타일 제안!","매서운 한파가 계속되는 요즘, 길거리엔 두툼한 아우터로 스타일링한 이들이 많다. 이때 남들과는 다른 깔끔한 디자인의 아우터로 스타일링을 연출하고 싶다면 주목할 것. 이에 보온성과 스타일을 모두 잡은 아우터 스타일링을 소개한다. 빈티지한 스타일엔 퍼(FUR) 야상 구스 다운 점퍼! 밋밋한 겨울 스타일에 감각적인 분위기를 불어넣고 싶다면 퍼(FUR) 스타일의 아우터를 활용해보자. 카키 컬러에 후드 퍼(FUR)가 가미된 야상 스타일의 구스 다운 점퍼는 내추럴하면서도 빈티지한 느낌을 준다. 또 풍성한 퍼(FUR) 디테일이 자칫 밋밋한 스타일에 패셔너블한 감각을 배가시킨다.구스 다운 점퍼와 조화로운 스타일링을 위해 캐주얼한 분위기의 아이템을 활용해보면 어떨까. 톤 다운된 다양한 컬러와 체크 패턴이 믹스된 셔츠는 감각적이면서도 훈훈한 스타일을 선보일 수 있다. 여기에 부드러운 느낌을 더해주기 위해 베이지 컬러의 팬츠를 활용하면 모던하면서도 캐주얼 스타일의 겨울 패션이 완성된다. 깔끔한 스타일의 구스 다운 점퍼로 시크한 매력을!남성적인 느낌을 선호한다면 깔끔한 스타일의 아우터를 추천한다. 고급스럽고 은은한 광택감의 소재가 돋보이는 구스 다운 점퍼는 시크한 스타일링이 가능한 아이템이다. 특히 넥 라인에 탈부착 가능한 토끼털 트리밍으로 스타일뿐만 아니라 보온성까지 높여줘 겨울 데일리룩으로 활용하기 좋다. 여기에 블랙 컬러의 라운드 니트와 슬랙스를 함께하면 댄디하면서 감각적인 분위기까지 고조시킬 수 있다. 이와 함께 스퀘어 쉐입의 브리프 케이스를 착용하면 고급스러운 느낌이 배가된다. 단, 어두운 컬러로 전체적인 스타일링을 연출한 만큼 화려한 컬러의 액세서리는 자제하는 것이 팁이다. 까르뜨블랑슈 관계자는 “영하권의 날씨가 계속되는 가운데 다운 점퍼는 남성들의 필수 아이템으로 자리잡았다”라며 “시크하면서 무난한 디자인을 선호한다면 어두운 컬러의 다운 점퍼를, 내추럴하면서도 빈티지한 느낌을 연출하고 싶다면 퍼(FUR) 야상 구스 다운을 추천한다”고 전했다.								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15468434609301.jpg,"COACH, 2019 봄 남성 글로벌 광고 캠페인","뉴욕 모던 럭셔리 브랜드 코치(COACH)는 2019년 봄 남성 글로벌 광고 캠페인을 공개했다. 이번 광고 캠페인에는 배우이자 프로듀서인 마이클 B. 조던이 코치 남성 라인 최초의 글로벌 모델로 참여했다. 할리우드의 기준을 새롭게 쓴 스타로 유명한 조던은 폐허가 된 카니발을 배경으로 코치 가이의 쿨하고 낙관적인 분위기를 담아냈다. 태양이 작렬하는 LA외곽의 사막에서 촬영된 이번 캠페인 이미지는 컬러블럭 쉬어링 자켓, 블루 레더 모토 자켓, 패치워크 레더 MA-1 등 코치 하우스가 새롭게 풀어낸 아이코닉한 아메리칸 스타일의 옷을 입고 빈티지 자동차에 걸터앉은 조던의 모습을 포착해냈다. 이번 캠페인에는 새로운 시즌의 히어로 백인 시그니처 리빙턴 백팩과 리빙턴 벨트 백, 메트로폴리탄 캐리올도 함께 등장한다. 코치는 2019년 남성 봄 캠페인과 더불어 조던이 등장한 남자 향수 컬렉션 광고 캠페인도 함께 선보였다. 조던은 차고에 놓인 크롬 도금의 빈티지 자동차에 앉아 코치 가이의 친근하면서도 남성적인 모습을 표현해냈다. 이번 작업에는 포토그래퍼 크레이그 맥딘(Craig McDean), 스타일리스트 재인 하우(Jane How), 아트 디렉터 파비엔 바론(Fabien Baron), 메이크업 아티스트 카롤라 곤잘레스(Carola Gonzalez)와 헤어 스타일리스트 요브 에드몬드(Jove Edmond)가 함께 했다. 코치의 크리에이티브 디렉터 스튜어트 베버스(Stuart Vevers)는 “지난 몇 년간 마이클과 친해지는 과정이 정말 즐거웠다”며 “마이클은 진심으로 코치를 지지해왔다. 그런 면에서 그와 좀 더 긴밀하게 협력하고 한 단계 발전된 파트너쉽을 맺는건 너무나도 자연스러운 일”이라고 말했다. 조던은 “코치의 글로벌 모델이 된 것이 자랑스럽다”며 “나는 오랫동안 코치의 팬이였고, 브랜드의 포용적이고 낙관적인 가치를 진심으로 존경한다. 스튜어트의 비전과 크리에이티브한 과정에 함께하게 되어 영광”이라고 소감을 밝혔다. 								이두연 기자 d_doo2@fashiongio.com"
http://www.fashiongio.com/PEG/15468411798752.jpg,헨리코튼을 빛낸 시그니처 아우터 파헤치기,"코오롱인더스트리FnC부문(이하 코오롱FnC)가 전개하는 프리미엄 캐주얼 브랜드 헨리코튼(Henry Cotton’s)이 새해부터 찾아온 본격적인 한파에 지난 한 해 많은 이들의 사랑을 받은 시그니처 아우터를 소개한다.18FW시즌에 헨리코튼는 파일럿코트를 시작으로 스핏파이어, 허버트 다운까지 코트, 점퍼&자켓, 헤비 아우터 등 다양한 스타일의 아우터가 주목을 받았다. 파일럿코트, 디파일럿코트, 스핏파이어14년간 베스트 셀러 자리를 지켜온 헨리코튼 대표 아이템 ‘파일럿코트’는 보온성과 편안한 활동성이 특징인 아우터로, 겨울철 직장인들의 교복으로 불리우며 많은 사랑을 받고 있다. 새롭게 떠오르는 대표 아우터로는 ‘디파일럿코트’가 있다. 탈부착 가능한 구스다운 라이너로 2-way 착용이 가능한 실용적인 제품으로 카라 부분 양털과 몸판 구스다운 조합으로 겨울철 스타일뿐만 아니라 완벽한 보온성까지 갖춘 아우터 이다.‘스핏파이어’는 추위에 노출되기 쉬운 목 부분을 보호하는 스탠카라와 디테처블 양털 플라켓이 특징으로 파일럿코트에 이어 이번 시즌 가장 많은 사랑을 받고 있는 주목해야 할 아이템이다.								이두연 기자 d_doo2@fashiongio.com"
